21.02875,0.05459254,0.597481,0.0001069813
21.33585,0.06503034,0.5788245,0.00012353
21.50285,0.08599659,0.6315877,0.0001542991
20.75888,0.03316745,0.4732911,9.732852E-05
20.5712,0.03665567,0.3412872,6.586142E-05
20.18615,0.02786857,0.4268461,6.441101E-05
20.5882,0.03286488,0.4257879,8.824567E-05
21.40912,0.1017402,0.58311,0.000149756
21.74497,0.1655227,0.5797765,0.0001841819
20.31667,0.03287573,0.393487,7.721085E-05
21.44291,0.06034879,0.4154897,0.0001906876
21.50083,0.06816871,0.6194718,0.0001373595
21.68474,0.08208982,0.5238093,0.0001972119
20.32425,0.02778414,0.3361025,6.677808E-05
21.93716,0.08580737,2.200535,0.002217607
21.23075,0.04645867,0.4755988,0.000117928
21.47416,0.05865062,0.5758894,0.0001294286
20.11702,0.02363305,0.3839254,7.356E-05
21.59038,0.063143,0.6029996,0.0001777816
20.81669,0.03514659,0.7701511,0.0002544445
20.91754,0.05018552,0.4916852,0.0001178852
20.07153,0.05281246,0.3305348,6.320159E-05
19.59119,0.02257781,0.3388204,6.719198E-05
21.99574,0.08597086,0.7904585,0.0001893682
19.60121,0.01863722,0.2767129,3.995085E-05
21.528,0.0611854,0.524559,0.0001446466
20.00765,0.02418799,0.4241481,5.720995E-05
19.37463,0.03303862,0.1248094,2.2345E-05
20.45409,0.03134559,0.4121368,6.868306E-05
20.80302,0.03771086,0.4999699,8.973778E-05
19.82682,0.01997958,0.3763438,5.933579E-05
21.41276,0.05847676,0.5023665,0.0001880203
22.02662,0.1157251,0.6745167,0.0001996054
19.80661,0.02317164,0.3357792,4.986287E-05
21.39037,0.0948195,0.5736221,0.0001498949
21.09457,0.06725832,0.5943249,0.0002534904
21.98745,0.1128603,0.6648778,0.0001564282
20.19222,0.02680494,0.1665794,1.351827E-05
20.95334,0.04275408,0.4747548,0.0001422631
21.0208,0.05211389,0.4900879,0.0001133352
20.77936,0.03336817,0.3678695,9.303851E-05
21.34488,0.05124199,0.5419677,0.0001024793
19.80193,0.02448439,0.3445519,6.810207E-05
20.05494,0.02512745,0.3477484,0.0001041331
20.60431,0.03049577,0.3812264,8.396758E-05
19.08658,0.01839674,0.1944953,3.420801E-05
21.73662,0.07106889,0.5982256,0.0001499017
21.54728,0.4038979,0.5892256,0.0001268553
20.29642,0.3062497,0.4097227,9.803772E-05
20.97623,0.04157971,0.5498766,0.0001209748
20.80045,0.03735676,2.421679,0.0007032268
20.03283,0.02293773,0.3509876,6.46067E-05
21.31527,0.05636333,0.39722,0.0001994276
21.87052,0.1060144,0.7591274,0.0001323855
20.65539,0.03987656,0.4869551,9.926702E-05
21.61021,0.08716847,0.5676216,0.0001734603
18.98968,0.01866859,0.2081823,2.815793E-05
21.56233,0.1003969,0.527096,0.0001732626
21.43399,0.09357005,0.5879542,0.0001392078
21.48643,0.06056335,0.5695233,0.0001175214
21.86059,0.0802839,0.6303406,0.0002116283
20.82389,0.03590117,0.3888166,8.810264E-05
20.37194,0.03351819,0.3849781,7.604732E-05
19.34804,0.02044011,2.431463,0.0004762755
20.06035,0.03429547,0.3699057,5.629847E-05
20.19789,0.02569451,0.4125359,6.814255E-05
20.87419,0.05296232,0.4694854,0.0001491452
21.47309,0.05883821,2.49557,0.00160484
21.03957,0.04129946,0.5051265,0.0001124103
20.71117,0.04441215,0.479825,0.0001280232
19.94934,0.02291931,0.3554518,5.162774E-05
21.77865,0.07726234,0.7509121,8.188293E-05
20.47619,0.04104356,0.4253228,7.560768E-05
21.06557,0.06000011,0.3543126,0.0001102886
21.17808,0.04302578,0.4908762,0.0002048224
20.28899,0.03016945,0.4315123,8.001053E-05
21.02422,0.04258538,0.4766186,0.0001138144
20.27317,0.03044777,0.3536852,6.304657E-05
21.53867,0.08411537,0.6543348,0.0002458279
21.584,0.07527892,0.601916,0.0001452452
21.81533,0.0749606,0.6366379,0.0001657891
21.15416,0.04531481,0.5508804,2.837465E-05
21.1102,0.05020172,0.5095981,0.0002108881
20.33342,0.03064413,0.3735199,9.887171E-05
19.77387,0.02184404,0.3649242,4.58633E-05
21.54546,0.0765276,0.5836489,0.0002296549
21.21284,0.05018178,0.46367,7.51569E-05
21.58376,0.0691813,0.5907599,0.000137567
20.41615,0.02962837,0.4236803,8.045478E-05
19.89823,0.02422124,0.3662252,5.182226E-05
21.20887,0.06229867,0.5532268,0.0001105185
21.66228,0.1084506,0.5862991,0.0001725491
20.73815,0.05392544,0.465063,0.0001025383
21.71545,0.1052811,1.778839,0.002264757
18.45107,0.03034304,0.1179512,1.689589E-05
21.79591,0.07246744,0.5126327,0.0001613211
21.29015,0.06407806,0.591588,0.0001456042
21.00466,0.05433252,0.528776,0.0001055509
18.81927,0.02384291,0.2000925,2.638017E-05
20.46101,0.02914965,0.3907091,9.244958E-05
20.49107,0.03760057,0.4240716,8.161795E-05
20.22083,0.02540608,0.3768103,6.586355E-05
20.97033,0.04152795,2.334108,0.0003477258
20.06742,0.02493999,0.4020512,5.627874E-05
21.70716,0.08862489,0.5450976,0.0001774724
21.29417,0.06268473,0.5157808,0.0001262887
20.79189,0.04131805,0.5419714,0.0001101763
21.13482,0.06488618,0.4290599,0.0001501857
21.21813,0.06783206,0.5655653,0.0001253831
21.13472,0.04712603,0.5187295,0.0001128145
21.27879,0.04955932,0.5572253,0.0001122987
21.51943,0.06064567,0.5337532,0.0001307441
21.77379,0.08908723,0.6391497,0.0002605038
21.50916,0.05880801,0.5393636,0.0001443794
21.19836,0.05091727,0.5372958,0.0001216812
18.91074,0.01673845,2.269697,0.0001834684
20.98948,0.03898466,0.4973206,0.0001108003
19.97368,0.02744868,0.3888715,5.955438E-05
20.79956,0.04070532,0.4750638,9.140789E-05
21.84861,0.1071263,0.5188234,0.0002140399
21.39831,0.08491363,0.5271844,0.0001617779
21.53584,0.1020318,0.6034203,0.0001455918
21.03132,0.06305245,0.573483,0.0001117537
19.54823,0.02259435,0.7711564,0.0001810136
21.02505,0.04053781,0.5390975,9.194538E-05
21.04844,0.04477641,0.4919332,0.0001177216
21.97237,0.09156932,0.6415933,0.0001771424
19.45454,0.02206426,0.2608137,4.09545E-05
20.78365,0.04444703,0.4152619,0.0001238663
20.7552,0.03496171,0.465463,0.0001243868
20.25625,0.02875753,2.436261,0.0004551378
17.85063,0.01735461,1.281087,0.0001215909
21.1268,0.05513963,0.5630754,0.0001503924
21.19493,0.0472373,0.4725827,0.0001144423
21.42252,0.08270159,0.5231576,0.0001488806
21.66878,0.07069955,0.6723468,0.0001296276
20.56564,0.03752549,0.3937533,8.363894E-05
21.62935,0.0840129,0.7090843,0.0001392674
21.7031,0.07605983,0.569483,0.0001378262
21.62534,0.06507187,0.5521716,0.0002209164
21.05399,0.2767068,0.4516779,0.0001146987
19.07796,0.01901727,0.2015014,1.743861E-05
21.17563,0.04883928,1.909055,0.1061802
20.22083,0.03376743,0.4127679,7.024885E-05
21.80386,0.07510833,2.420722,0.0005286283
21.64708,0.08828808,0.5363315,0.0001962663
21.72256,0.07663307,0.5202796,0.0002270659
20.69007,0.03879449,0.5529368,7.723842E-05
21.65572,0.06988628,0.6085369,0.0002517925
20.40114,0.02917845,0.3752795,7.397836E-05
19.89567,0.02545784,0.2618516,4.791957E-05
21.29919,0.05178992,0.4802706,0.0002238076
21.56606,0.06492449,0.5411937,0.0001147417
21.26645,0.0542816,0.5177702,0.0001473242
21.69826,0.07777613,0.5876147,0.0002640755
21.38224,0.06828184,0.5833896,0.0002277877
20.1941,0.03168984,0.4153012,8.2778E-05
20.2023,0.04020596,0.4145459,7.773336E-05
20.84534,0.04039496,1.494845,0.8198684
20.48448,0.03018669,0.3859904,9.273153E-05
21.88694,0.07863519,0.574079,0.0001817278
20.83002,0.04757325,0.5630143,0.0001007422
20.42574,0.02939444,0.3985269,8.281256E-05
21.67525,0.07070366,0.5385836,0.0001513696
20.38606,0.03363054,0.4263116,0.0001006394
20.96775,0.04752984,0.5167323,0.0001376444
21.05944,0.04153746,0.5412713,0.0001109566
21.26672,0.05013996,0.4338419,0.0001551652
20.54857,0.0406672,0.4799017,9.073061E-05
19.67826,0.01877239,0.2957172,6.330956E-05
21.04947,0.04302063,0.7486018,0.0001361857
21.38312,0.05608022,0.5290472,0.0001895549
21.91655,0.1270433,0.6595224,0.0002144169
20.40667,0.03241351,0.4081058,8.612296E-05
21.79317,0.07243005,0.5822207,0.0001420221
20.96417,0.04751869,0.4985524,0.0001014692
21.70448,0.07058613,0.6046817,0.000196285
21.31127,0.0535731,0.5656378,0.0001184763
21.3233,0.05484855,0.4799009,0.0001308923
20.33266,0.0278698,0.9954736,0.0006260511
21.56171,0.06510874,0.4999578,0.0001724766
20.83537,0.03609652,0.4714562,0.0001178682
21.17021,0.04450366,0.4887355,0.0001473856
20.31006,0.02571172,0.8097659,0.0004014893
21.28137,0.06205207,0.5263027,0.0001063441
20.72856,0.04599439,2.087184,0.0003719645
20.26633,0.02545225,0.3693017,7.015475E-05
21.52508,0.07010658,0.5029728,0.0001404895
21.41277,0.05908873,0.5319852,0.0002088131
20.65745,0.04277987,0.5393019,8.946449E-05
20.63232,0.04256881,0.817698,0.0003054441
21.5231,0.06300672,0.6732352,0.0001376005
21.74277,5.450773,0.2206005,0.0001070965
21.62722,0.06682383,0.6324791,0.0001332067
21.54364,0.07648119,0.5971663,0.0001539931
21.37127,0.05373761,0.4911392,0.0001119158
21.41199,0.07712147,0.5054863,0.0001312669
20.41535,0.02596229,0.4030266,8.569463E-05
21.09613,0.06635588,0.4170109,2.778162E-05
21.41711,0.06798756,0.6281043,0.0001376619
19.86359,0.02896003,0.3432367,8.321917E-05
21.63405,0.06786849,0.6333275,0.0002256967
20.95598,0.04110096,0.4007956,9.030831E-05
21.56471,0.05969629,0.4615991,0.0001354291
20.3608,0.02775606,0.4471807,6.986255E-05
21.08591,0.05111586,0.4751944,0.0001367827
20.28115,0.02657005,0.4008825,6.991146E-05
19.43526,0.01951847,2.32939,0.0002934211
20.74908,0.03473857,0.3830082,0.0001070379
20.79063,0.04416178,0.4587777,0.000104701
20.80109,0.05960794,0.5306956,0.0001076261
21.03979,0.06267763,0.4128021,8.148803E-05
21.03787,0.04262021,0.4596742,0.0001061638
21.40755,0.06073845,0.56505,0.0001243672
18.28932,0.02890885,2.363425,0.0002307746
20.88868,0.03945178,0.4797586,0.0001305015
21.48416,0.06169762,0.524264,0.0001430333
21.29494,0.05501048,2.426416,0.00110042
20.68201,0.03036267,0.3474803,0.0001033551
19.17239,0.01842365,0.203537,2.988446E-05
21.40511,0.05928913,0.5813883,0.0001760672
21.21547,0.07072029,0.5247771,0.0001397454
21.24637,0.06112073,0.5244539,0.0001254493
21.63758,0.07789169,0.515816,0.0001542931
21.54885,0.09179128,0.88352,0.0003283016
21.44168,0.05575786,0.4960532,6.262379E-05
20.58942,0.03293597,0.800124,0.0001726354
21.96901,0.0861873,0.5525848,0.000144525
20.28343,0.03285107,0.3962902,8.645739E-05
20.75946,0.03599805,0.5068513,9.875901E-05
19.61335,0.0175172,0.3909023,5.062947E-05
20.19224,0.02940628,0.4126728,6.431944E-05
19.47823,0.01748157,0.2685992,3.606845E-05
21.35969,0.05290001,0.570085,0.0001127085
21.01583,0.04075656,0.5367373,9.040623E-05
21.58323,0.07612339,2.378885,0.0007288345
21.93578,0.09514305,0.6795226,0.0001861054
20.58875,0.0343798,0.4491166,8.139444E-05
20.75505,0.04560891,0.4910474,8.911565E-05
21.51103,0.05815331,0.4840689,6.685696E-05
20.76823,0.03519596,0.5876709,9.317513E-05
21.18105,0.0454983,0.5191035,0.0001540444
21.24979,0.04886375,0.4731871,0.0001271537
21.62866,0.08116052,0.5895116,0.0001291018
21.00891,0.05128444,0.5847169,0.0001410432
21.33479,0.07621137,0.5377133,0.0001586198
21.20852,0.06734865,0.4798075,0.0001835999
22.06383,0.1654343,0.6247667,0.0001921838
20.38935,0.03377212,0.7151386,0.0001032417
21.86838,0.08544724,0.6761118,0.000182718
21.13682,0.04819139,0.376864,6.118783E-05
21.42966,0.05879122,0.5378218,5.750812E-05
21.74822,0.0920466,0.5756655,0.0001681445
21.67949,0.07234579,0.6210753,0.0001106087
21.38717,0.2692319,0.4948615,0.0001096366
21.63594,0.06865274,0.4737203,0.0001471927
21.75269,4.978364,0.3816249,0.0002681468
21.91955,0.08985484,0.6230904,0.0002199314
21.03422,0.0450919,0.5426773,0.0001697783
21.45708,0.0526644,0.4735199,0.0001119625
20.3193,0.02838521,0.2761779,6.260526E-05
22.16616,0.1395751,0.6855871,0.0002194701
17.87944,0.0180971,0.1238659,1.508869E-05
20.78202,0.03582758,0.5381761,9.134472E-05
21.63616,0.07222447,2.366285,0.000402743
19.91062,0.02044742,0.4856112,5.730376E-05
22.38771,0.166233,0.6782054,0.0002248337
21.38149,0.06755914,0.5050533,0.0001319745
21.34443,0.08363421,0.6248733,0.000138542
21.21179,0.06720982,0.5059784,0.000201017
20.09326,0.03382912,0.3897804,6.974764E-05
21.093,0.04246544,0.4084753,1.534045E-05
19.23672,0.01620283,0.2743422,3.805309E-05
20.37234,0.0267335,0.3091508,7.333843E-05
22.55158,0.1489834,0.6708108,8.988292E-05
20.84151,0.03830606,0.3721195,9.645144E-05
21.18674,0.04904669,0.4899564,0.0001250908
20.26829,0.0305084,0.4022591,8.496788E-05
20.98495,0.03917054,0.489218,5.511984E-05
21.49879,0.06173323,1.984237,0.0006624258
20.93978,0.0487818,0.5679569,0.0001116601
20.13186,0.02807636,0.340741,6.692002E-05
21.69819,0.1037859,0.5536271,0.0001884394
21.37696,0.05140287,0.5600857,0.0001127271
20.24165,0.02470934,2.260686,0.0002022738
20.97358,0.03891554,2.411315,0.0003027248
21.16299,0.05707564,0.4945102,9.230126E-05
21.25291,0.0477399,0.4973339,0.0001922999
21.53365,0.06385529,0.5273762,0.0001481083
21.87699,0.1062127,0.6617414,0.0002090506
21.30806,0.08083083,0.5150125,8.765447E-05
20.47158,0.03750048,0.3960572,4.45757E-05
21.61983,0.06121457,0.5267453,0.0001781604
21.20078,0.04912498,0.4919871,0.0001093899
21.73275,0.07388047,0.5665039,0.0001740239
21.49886,0.07292999,0.6709825,8.46003E-05
22.00993,0.09088052,0.5640115,0.0001473309
21.16097,0.04901591,0.5186023,0.0001568221
20.97364,0.06103618,0.4559932,0.0001499185
20.11662,0.03252254,0.4127641,0.0001335879
21.65543,0.06531384,0.5540584,0.0001491256
21.60965,0.06496733,0.5518294,0.000203564
21.34725,0.06596522,0.4943809,0.0001469587
21.79677,0.09055743,0.6794012,0.000148439
20.6117,0.03012289,0.3476781,0.0001039521
20.60893,0.03394971,0.7259754,0.0001159712
21.57392,0.06925916,0.5725638,0.0001260214
20.26772,0.02447194,0.4039972,7.087692E-05
21.15523,0.05824113,1.521762,0.0005014172
20.071,0.03640926,0.3884985,7.466648E-05
20.66817,0.04171297,0.4782329,9.844785E-05
21.10041,0.06315277,0.6024389,0.0001310881
20.00742,0.02934838,0.391973,6.769032E-05
21.76179,0.09465745,0.5524591,0.0001966962
19.96406,0.02182357,0.3672577,4.657173E-05
20.90675,0.04003561,0.4507259,0.0001130651
21.56427,3.525612,0.5641786,0.0001368921
21.77422,0.07535607,0.7005643,9.746767E-05
21.81173,0.07752107,0.6951096,0.0001169326
20.14688,0.02723585,0.2255831,1.342212E-05
19.83601,0.02375953,0.2772632,5.085551E-05
21.31118,0.0548142,0.5451166,0.0001362257
21.17255,0.3409339,0.4947259,0.0001279692
20.3574,0.03163149,0.3884691,7.90723E-05
21.06594,0.04164269,0.4739826,0.0001238135
21.89018,0.5974736,0.3515796,7.289836E-05
21.53213,0.06247451,0.5458286,0.0001756041
20.80941,0.04138309,0.5091178,7.919146E-05
21.00043,0.06503189,0.5265914,0.0001044059
21.5138,0.05770921,0.511318,0.0001333386
21.46952,0.05737152,0.5138921,0.0001608523
20.60672,0.03014201,1.824038,0.0008045668
19.64634,0.02250062,0.3068524,4.292411E-05
21.46417,0.06576987,0.5617326,0.0001427487
21.45695,0.06751437,0.5193039,0.0001161496
19.98433,0.02773207,0.3894477,6.230301E-05
20.72384,0.03309316,0.425114,8.316858E-05
21.40786,0.07824717,0.4737935,4.069181E-05
20.24231,0.02692601,0.4201678,8.027149E-05
21.20732,0.04661151,0.4833037,0.0001314608
19.96696,0.02428665,0.3263005,5.078339E-05
21.82229,0.09450851,0.1619425,2.288629E-05
21.43647,0.07545137,0.523814,0.000158443
22.27497,0.1478659,2.024328,0.001055586
21.52517,0.09649371,2.002184,0.001367578
19.30797,0.02114944,0.2761508,3.708657E-05
20.34397,0.03118963,0.4116387,5.784695E-05
20.29476,0.02394721,0.37471,6.699398E-05
21.19578,0.04997015,0.5165267,7.275606E-05
21.08042,0.05929454,0.5099466,0.0001238366
21.90476,0.08174422,0.5948656,0.0001698422
21.72808,0.1229488,0.50407,0.0001916369
21.65842,0.1083178,0.4748085,0.000136421
20.04368,0.02832703,0.3432429,5.57013E-05
20.73167,0.03566502,0.5598364,7.800867E-05
21.18537,0.0506721,0.5447776,0.0001670505
21.06766,0.04483998,0.5014189,0.0001344218
21.42404,0.09265934,0.4823536,0.0001924467
21.01585,0.05821081,0.5240611,0.0001462646
21.68947,0.06977636,0.5506222,0.0001391747
18.73745,0.01814608,0.1813757,2.322155E-05
21.93929,0.1016227,0.6519054,0.0002446066
21.04659,0.0442145,0.3749319,5.227604E-05
21.22373,0.05266871,0.520272,0.0001278606
21.11756,0.0456731,0.5203335,0.0002166004
21.20287,0.09688022,0.4580899,0.0001120213
21.27942,0.04742028,0.4512752,0.0001241903
21.60192,0.0694055,0.540796,0.0001335356
21.17244,0.04483818,0.5077263,0.0001213423
21.17921,0.05484381,0.5197957,0.0001086942
19.9788,0.02754485,0.9695001,0.750962
21.17927,0.05939223,0.4782768,0.0002126128
20.25705,0.02941116,2.455659,0.000718093
